age,experience,gender,role,sector,company,department,education,salary
50,21,Male,QA Engineer,IT & Software,TechNova Systems,Finance,MCA,2090439
45,17,Male,Data Analyst,IT & Software,TechNova Systems,DevOps,MBA,1348381
34,12,Male,QA Engineer,IT & Software,TechNova Systems,HR,B.Tech,1147952
55,24,Female,Project Manager,IT & Software,TechNova Systems,Management,MCA,2536672
54,21,Other,Product Manager,IT & Software,TechNova Systems,Testing,B.Sc,3000000
30,12,Male,Product Manager,IT & Software,TechNova Systems,HR,B.Tech,1612205
55,21,Female,UI/UX Designer,IT & Software,TechNova Systems,Testing,BCA,2194931
31,8,Male,Data Scientist,IT & Software,TechNova Systems,Finance,MCA,1369140
31,2,Female,Product Manager,IT & Software,TechNova Systems,Testing,MCA,1451755
41,10,Male,Project Manager,IT & Software,TechNova Systems,Support,MBA,2377235
41,11,Female,Product Manager,IT & Software,TechNova Systems,HR,B.Tech,2253834
42,17,Male,DevOps Engineer,IT & Software,TechNova Systems,Development,MSc,1626809
27,7,Female,Project Manager,IT & Software,TechNova Systems,Development,BCA,638267
37,8,Male,Product Manager,IT & Software,TechNova Systems,Testing,MSc,1400040
22,4,Male,QA Engineer,IT & Software,TechNova Systems,Management,MCA,1437222
32,9,Male,Technical Lead,IT & Software,TechNova Systems,HR,PhD,1276991
38,16,Male,Product Manager,IT & Software,TechNova Systems,Sales,MSc,2014412
31,13,Female,Senior Developer,IT & Software,TechNova Systems,Development,B.Sc,1582614
36,16,Female,Project Manager,IT & Software,TechNova Systems,DevOps,B.Tech,3000000
38,7,Male,Product Manager,IT & Software,TechNova Systems,Finance,PhD,2359731
55,22,Female,DevOps Engineer,IT & Software,TechNova Systems,Support,MBA,2557832
46,18,Male,Data Scientist,IT & Software,TechNova Systems,HR,M.Tech,926899
36,10,Female,System Administrator,IT & Software,TechNova Systems,HR,BCA,2095630
26,3,Male,DevOps Engineer,IT & Software,TechNova Systems,Support,MCA,1386381
32,12,Female,Senior Developer,IT & Software,TechNova Systems,Development,M.Tech,607233
33,15,Male,Data Analyst,IT & Software,TechNova Systems,Support,MCA,682114
24,1,Female,Software Engineer,IT & Software,TechNova Systems,Support,MSc,1195414
59,21,Male,Data Scientist,IT & Software,TechNova Systems,Sales,PhD,1867138
22,4,Female,QA Engineer,IT & Software,TechNova Systems,DevOps,MBA,1002371
46,21,Female,Software Engineer,IT & Software,TechNova Systems,Support,MSc,663243
47,17,Male,DevOps Engineer,IT & Software,TechNova Systems,Finance,MBA,1395141
47,24,Other,DevOps Engineer,IT & Software,TechNova Systems,Sales,MSc,895741
35,8,Female,DevOps Engineer,IT & Software,TechNova Systems,Finance,MBA,2163187
28,5,Female,Software Engineer,IT & Software,TechNova Systems,Development,MBA,880058
27,9,Female,Product Manager,IT & Software,TechNova Systems,HR,B.Tech,1790256
32,5,Female,UI/UX Designer,IT & Software,TechNova Systems,Finance,MSc,1881754
33,14,Other,Project Manager,IT & Software,TechNova Systems,HR,B.Tech,2405983
37,13,Female,UI/UX Designer,IT & Software,TechNova Systems,Testing,MCA,2144993
37,12,Male,Senior Developer,IT & Software,TechNova Systems,Testing,B.Tech,1447584
56,21,Female,Data Scientist,IT & Software,TechNova Systems,DevOps,MCA,3000000
41,12,Female,Senior Developer,IT & Software,TechNova Systems,Development,BCA,1034757
28,10,Female,Data Scientist,IT & Software,TechNova Systems,DevOps,B.Tech,1826225
25,7,Male,Data Scientist,IT & Software,TechNova Systems,Development,B.Tech,1032609
46,17,Male,Data Analyst,IT & Software,TechNova Systems,Management,B.Tech,838137
36,12,Female,UI/UX Designer,IT & Software,TechNova Systems,Development,BCA,1079130
56,23,Female,DevOps Engineer,IT & Software,TechNova Systems,Testing,B.Sc,1390213
48,24,Male,System Administrator,IT & Software,TechNova Systems,Finance,BCA,1093760
49,18,Male,HR Executive,IT & Software,TechNova Systems,Support,MBA,1279190
32,14,Male,Senior Developer,IT & Software,TechNova Systems,Support,BCA,1579463
57,19,Female,Data Analyst,IT & Software,TechNova Systems,Support,B.Sc,1599175
50,15,Male,UI/UX Designer,IT & Software,TechNova Systems,Sales,B.Tech,1981183
43,18,Female,DevOps Engineer,IT & Software,TechNova Systems,Support,B.Tech,2601719
36,13,Female,Technical Lead,IT & Software,TechNova Systems,Development,B.Sc,1850023
34,16,Female,Technical Lead,IT & Software,TechNova Systems,Support,MSc,3000000
30,12,Male,Product Manager,IT & Software,TechNova Systems,Sales,PhD,2035783
27,9,Female,Project Manager,IT & Software,TechNova Systems,Sales,MCA,2178995
57,25,Female,Software Engineer,IT & Software,TechNova Systems,Testing,MBA,1941905
49,9,Male,Technical Lead,IT & Software,TechNova Systems,Management,BCA,2525531
23,5,Male,QA Engineer,IT & Software,TechNova Systems,Finance,MCA,1009818
35,16,Female,DevOps Engineer,IT & Software,TechNova Systems,Testing,MSc,1397681
56,18,Female,HR Executive,IT & Software,TechNova Systems,Development,PhD,1122474
39,15,Female,System Administrator,IT & Software,TechNova Systems,Testing,MBA,787513
33,10,Male,DevOps Engineer,IT & Software,TechNova Systems,Testing,M.Tech,1582540
41,19,Male,UI/UX Designer,IT & Software,TechNova Systems,Testing,MBA,2621173
57,19,Male,Technical Lead,IT & Software,TechNova Systems,Development,BCA,2169005
47,16,Female,HR Executive,IT & Software,TechNova Systems,Development,MCA,552695
49,18,Female,System Administrator,IT & Software,TechNova Systems,DevOps,MBA,1382838
40,22,Male,Project Manager,IT & Software,TechNova Systems,Testing,M.Tech,1711193
45,21,Male,Project Manager,IT & Software,TechNova Systems,Testing,M.Tech,1399687
26,8,Female,Data Analyst,IT & Software,TechNova Systems,Sales,B.Tech,643564
56,16,Female,System Administrator,IT & Software,TechNova Systems,DevOps,BCA,631525
22,4,Male,System Administrator,IT & Software,TechNova Systems,Finance,M.Tech,1227952
42,20,Female,QA Engineer,IT & Software,TechNova Systems,Sales,B.Sc,2235998
52,15,Female,System Administrator,IT & Software,TechNova Systems,Management,MCA,2063007
36,12,Male,Technical Lead,IT & Software,TechNova Systems,Finance,B.Sc,1515283
38,20,Male,QA Engineer,IT & Software,TechNova Systems,DevOps,PhD,1542258
25,7,Male,UI/UX Designer,IT & Software,TechNova Systems,Management,B.Sc,1919933
56,16,Male,System Administrator,IT & Software,TechNova Systems,Finance,MCA,2309601
50,20,Female,Senior Developer,IT & Software,TechNova Systems,Testing,MSc,1776402
39,10,Male,Data Analyst,IT & Software,TechNova Systems,DevOps,PhD,446192
43,20,Male,Data Analyst,IT & Software,TechNova Systems,DevOps,B.Sc,647910
54,18,Female,Product Manager,IT & Software,TechNova Systems,Sales,MSc,2075113
33,9,Male,Senior Developer,IT & Software,TechNova Systems,Finance,B.Sc,1422833
49,19,Female,QA Engineer,IT & Software,TechNova Systems,Management,BCA,1813303
56,21,Male,Project Manager,IT & Software,TechNova Systems,Finance,PhD,2036460
42,17,Male,Senior Developer,IT & Software,TechNova Systems,Development,B.Sc,1713821
56,23,Female,DevOps Engineer,IT & Software,TechNova Systems,Finance,M.Tech,2517895
29,10,Male,Software Engineer,IT & Software,TechNova Systems,Support,MSc,1038397
59,20,Female,HR Executive,IT & Software,TechNova Systems,Testing,MCA,1484072
39,17,Male,Project Manager,IT & Software,TechNova Systems,HR,MCA,769046
58,21,Female,Project Manager,IT & Software,TechNova Systems,Development,MCA,946393
26,7,Female,Data Scientist,IT & Software,TechNova Systems,HR,B.Sc,1422515
35,14,Male,Project Manager,IT & Software,TechNova Systems,DevOps,M.Tech,3000000
40,10,Female,Product Manager,IT & Software,TechNova Systems,Testing,MCA,2503420
29,11,Male,Data Analyst,IT & Software,TechNova Systems,Support,MBA,1794872
52,21,Female,Project Manager,IT & Software,TechNova Systems,DevOps,MCA,2246974
24,6,Male,DevOps Engineer,IT & Software,TechNova Systems,HR,B.Tech,1103208
38,13,Female,Project Manager,IT & Software,TechNova Systems,DevOps,MBA,2817750
25,7,Male,System Administrator,IT & Software,TechNova Systems,Finance,MCA,1224727
40,17,Female,Data Analyst,IT & Software,TechNova Systems,HR,B.Sc,1190170
43,17,Other,Senior Developer,IT & Software,TechNova Systems,Sales,MSc,632434
31,13,Female,Senior Developer,IT & Software,TechNova Systems,Testing,MCA,1781779
57,23,Male,Technical Lead,IT & Software,TechNova Systems,Sales,M.Tech,3000000
42,15,Female,UI/UX Designer,IT & Software,TechNova Systems,HR,M.Tech,1418057
24,6,Male,Software Engineer,IT & Software,TechNova Systems,DevOps,MCA,573900
49,17,Male,Software Engineer,IT & Software,TechNova Systems,Support,BCA,1538620
54,22,Male,System Administrator,IT & Software,TechNova Systems,DevOps,B.Sc,1591690
33,15,Male,Software Engineer,IT & Software,TechNova Systems,DevOps,B.Sc,1386006
29,11,Female,Project Manager,IT & Software,TechNova Systems,Sales,B.Sc,1716282
51,20,Male,Senior Developer,IT & Software,TechNova Systems,Development,MCA,1764267
27,9,Female,Project Manager,IT & Software,TechNova Systems,HR,MSc,2621049
24,6,Male,Data Scientist,IT & Software,TechNova Systems,Management,MCA,2871486
39,14,Male,Technical Lead,IT & Software,TechNova Systems,Sales,B.Tech,1376188
50,20,Female,Senior Developer,IT & Software,TechNova Systems,Finance,M.Tech,1240573
51,22,Male,Product Manager,IT & Software,TechNova Systems,HR,BCA,1816321
55,22,Male,UI/UX Designer,IT & Software,TechNova Systems,Support,MBA,801206
41,10,Male,Software Engineer,IT & Software,TechNova Systems,Management,MBA,529860
51,23,Male,UI/UX Designer,IT & Software,TechNova Systems,Support,MSc,1928201
39,17,Female,HR Executive,IT & Software,TechNova Systems,Development,M.Tech,1518446
51,22,Male,Project Manager,IT & Software,TechNova Systems,Finance,PhD,2558566
52,17,Male,DevOps Engineer,IT & Software,TechNova Systems,HR,B.Tech,2638609
22,4,Female,HR Executive,IT & Software,TechNova Systems,Support,M.Tech,930786
30,12,Other,UI/UX Designer,IT & Software,TechNova Systems,Finance,B.Tech,1287803
22,4,Male,DevOps Engineer,IT & Software,TechNova Systems,HR,PhD,448798
22,4,Female,Data Scientist,IT & Software,TechNova Systems,HR,B.Tech,1614725
44,20,Male,Software Engineer,IT & Software,TechNova Systems,Testing,B.Sc,1557243
37,12,Male,Project Manager,IT & Software,TechNova Systems,Sales,M.Tech,2164403
52,20,Male,Project Manager,IT & Software,TechNova Systems,HR,MBA,1743312
36,11,Female,DevOps Engineer,IT & Software,TechNova Systems,Development,MCA,1440342
36,18,Male,Project Manager,IT & Software,TechNova Systems,Management,PhD,1597824
59,25,Female,UI/UX Designer,IT & Software,TechNova Systems,Sales,PhD,2438991
51,19,Male,Data Scientist,IT & Software,TechNova Systems,Testing,MCA,2826557
44,16,Male,Data Analyst,IT & Software,TechNova Systems,Sales,M.Tech,1634813
21,3,Female,Data Analyst,IT & Software,TechNova Systems,Sales,BCA,1269265
31,12,Male,DevOps Engineer,IT & Software,TechNova Systems,HR,MCA,578256
41,18,Male,Software Engineer,IT & Software,TechNova Systems,Development,B.Tech,690333
24,6,Male,DevOps Engineer,IT & Software,TechNova Systems,HR,MCA,1148739
27,9,Male,QA Engineer,IT & Software,TechNova Systems,Support,B.Tech,1760247
46,17,Male,Project Manager,IT & Software,TechNova Systems,Development,B.Tech,2082229
32,14,Male,Project Manager,IT & Software,TechNova Systems,Support,MBA,2273537
51,18,Male,Data Analyst,IT & Software,TechNova Systems,Development,MCA,2016240
37,17,Male,HR Executive,IT & Software,TechNova Systems,Finance,BCA,673388
53,25,Other,DevOps Engineer,IT & Software,TechNova Systems,HR,MBA,1160109
31,11,Male,Software Engineer,IT & Software,TechNova Systems,DevOps,BCA,858760
48,17,Male,Data Analyst,IT & Software,TechNova Systems,DevOps,MCA,1958271
52,23,Female,Product Manager,IT & Software,TechNova Systems,Support,BCA,2376479
21,3,Female,DevOps Engineer,IT & Software,TechNova Systems,Testing,B.Tech,1638282
48,20,Male,UI/UX Designer,IT & Software,TechNova Systems,Management,BCA,2066818
27,6,Male,Senior Developer,IT & Software,TechNova Systems,DevOps,MCA,1525424
22,4,Female,Software Engineer,IT & Software,TechNova Systems,DevOps,PhD,597631
44,16,Male,Software Engineer,IT & Software,TechNova Systems,Sales,PhD,470819
24,6,Female,System Administrator,IT & Software,TechNova Systems,Finance,MBA,1023431
39,13,Female,HR Executive,IT & Software,TechNova Systems,Support,MSc,364649
46,13,Female,Product Manager,IT & Software,TechNova Systems,Testing,B.Sc,3000000
31,13,Male,Data Scientist,IT & Software,TechNova Systems,Management,PhD,1412600
31,11,Female,Software Engineer,IT & Software,TechNova Systems,Management,BCA,622258
23,5,Female,System Administrator,IT & Software,TechNova Systems,HR,MBA,610813
32,10,Female,Project Manager,IT & Software,TechNova Systems,Development,BCA,2954587
23,5,Male,UI/UX Designer,IT & Software,TechNova Systems,Support,B.Sc,993826
47,16,Female,DevOps Engineer,IT & Software,TechNova Systems,HR,M.Tech,2491294
22,4,Female,Product Manager,IT & Software,TechNova Systems,Management,MBA,837731
36,18,Other,Technical Lead,IT & Software,TechNova Systems,HR,PhD,1274186
22,4,Female,Technical Lead,IT & Software,TechNova Systems,Finance,PhD,1452343
50,15,Male,HR Executive,IT & Software,TechNova Systems,Support,MCA,1195008
40,19,Female,Project Manager,IT & Software,TechNova Systems,Testing,B.Sc,1793281
58,25,Male,Software Engineer,IT & Software,TechNova Systems,Management,PhD,604088
48,20,Female,Project Manager,IT & Software,TechNova Systems,Support,MCA,3000000
45,15,Male,System Administrator,IT & Software,TechNova Systems,DevOps,B.Sc,534172
52,18,Male,Senior Developer,IT & Software,TechNova Systems,Finance,MBA,1042260
30,12,Female,UI/UX Designer,IT & Software,TechNova Systems,Testing,MBA,1008885
53,19,Male,Data Scientist,IT & Software,TechNova Systems,DevOps,MCA,2158687
33,15,Female,QA Engineer,IT & Software,TechNova Systems,Finance,MBA,1404501
57,21,Female,Data Scientist,IT & Software,TechNova Systems,Sales,MCA,1545460
36,8,Male,Software Engineer,IT & Software,TechNova Systems,Development,B.Tech,942343
42,12,Male,Project Manager,IT & Software,TechNova Systems,DevOps,BCA,2098431
40,12,Female,Product Manager,IT & Software,TechNova Systems,DevOps,B.Sc,3000000
47,18,Male,Data Scientist,IT & Software,TechNova Systems,Development,MCA,3000000
36,15,Female,DevOps Engineer,IT & Software,TechNova Systems,Development,B.Sc,1946038
54,21,Female,Data Scientist,IT & Software,TechNova Systems,Sales,MSc,2912059
52,22,Female,System Administrator,IT & Software,TechNova Systems,Management,B.Tech,830027
46,17,Female,Data Scientist,IT & Software,TechNova Systems,Management,B.Sc,1570653
45,17,Female,DevOps Engineer,IT & Software,TechNova Systems,Sales,MCA,1789045
22,4,Female,QA Engineer,IT & Software,TechNova Systems,Development,BCA,735207
32,14,Female,QA Engineer,IT & Software,TechNova Systems,Development,BCA,1295314
29,11,Female,DevOps Engineer,IT & Software,TechNova Systems,Testing,MBA,689909
32,14,Male,Project Manager,IT & Software,TechNova Systems,Testing,BCA,2850384
46,12,Male,UI/UX Designer,IT & Software,TechNova Systems,DevOps,BCA,1113834
29,9,Female,Senior Developer,IT & Software,TechNova Systems,HR,MSc,660164
30,10,Female,Software Engineer,IT & Software,TechNova Systems,DevOps,B.Sc,409281
52,18,Male,HR Executive,IT & Software,TechNova Systems,Support,B.Sc,1417696
54,16,Male,Technical Lead,IT & Software,TechNova Systems,Support,PhD,1262874
40,17,Female,Project Manager,IT & Software,TechNova Systems,Support,PhD,2958240
59,27,Male,Data Scientist,IT & Software,TechNova Systems,Finance,B.Tech,1587077
22,4,Male,Technical Lead,IT & Software,TechNova Systems,Testing,M.Tech,1917639
21,3,Male,Technical Lead,IT & Software,TechNova Systems,Testing,BCA,687311
56,22,Female,DevOps Engineer,IT & Software,TechNova Systems,Testing,MBA,2883287
44,16,Male,Data Analyst,IT & Software,TechNova Systems,Testing,BCA,1246615
47,21,Male,UI/UX Designer,IT & Software,TechNova Systems,DevOps,MCA,1724335
22,4,Male,Senior Developer,IT & Software,TechNova Systems,Sales,B.Tech,542991
51,14,Male,Senior Developer,IT & Software,TechNova Systems,HR,MCA,2109252
34,9,Female,Data Analyst,IT & Software,TechNova Systems,Testing,MCA,1480628
22,4,Female,Software Engineer,IT & Software,TechNova Systems,Management,B.Sc,441384
49,19,Male,Data Analyst,IT & Software,TechNova Systems,Finance,B.Tech,1942509
35,15,Male,Product Manager,IT & Software,TechNova Systems,Support,B.Tech,2461139
32,14,Female,UI/UX Designer,IT & Software,TechNova Systems,Testing,PhD,629436
57,19,Male,HR Executive,IT & Software,TechNova Systems,Sales,MSc,1896661
48,22,Female,HR Executive,IT & Software,TechNova Systems,Management,MBA,523699
40,14,Male,DevOps Engineer,IT & Software,TechNova Systems,Support,M.Tech,1991694
59,21,Male,Data Scientist,IT & Software,TechNova Systems,Development,MCA,2401519
44,17,Male,Technical Lead,IT & Software,TechNova Systems,DevOps,BCA,2731565
41,17,Female,Senior Developer,IT & Software,TechNova Systems,Development,MBA,1854240
30,11,Male,Senior Developer,IT & Software,TechNova Systems,Support,BCA,1913829
34,15,Male,Data Analyst,IT & Software,TechNova Systems,HR,PhD,957118
57,23,Male,Data Analyst,IT & Software,TechNova Systems,Development,MSc,1493132
38,14,Male,Data Analyst,IT & Software,TechNova Systems,Testing,MSc,672001
44,16,Male,Software Engineer,IT & Software,TechNova Systems,Support,MBA,1343286
34,14,Male,Data Analyst,IT & Software,TechNova Systems,Sales,MCA,1005833
54,17,Male,Product Manager,IT & Software,TechNova Systems,HR,B.Sc,1131540
32,9,Female,Data Scientist,IT & Software,TechNova Systems,Management,B.Sc,1583514
42,15,Female,Technical Lead,IT & Software,TechNova Systems,Testing,MCA,771698
26,8,Male,Project Manager,IT & Software,TechNova Systems,Development,PhD,2652904
56,28,Male,Project Manager,IT & Software,TechNova Systems,Finance,PhD,3000000
56,21,Female,Data Scientist,IT & Software,TechNova Systems,DevOps,B.Tech,3000000
42,11,Male,System Administrator,IT & Software,TechNova Systems,Testing,M.Tech,799960
34,11,Male,HR Executive,IT & Software,TechNova Systems,Finance,BCA,831352
