experience,education,department,gender,role,company,salary,sector,age
16,B.Sc,R&D,Female,QA Tester,pvt_company,75304,private,42
7,B.Sc,R&D,Male,Database Admin,startup,178144,startup,31
4,MBA,R&D,Male,Project Manager,pvt_company,112185,private,30
27,M.Sc,R&D,Male,Business Analyst,pvt_company,123322,private,49
19,M.Tech,Operations,Male,Software Developer,pvt_company,88375,private,43
0,M.Tech,IT,Female,Network Engineer,pvt_company,71838,private,22
32,B.Tech,HR,Female,Network Engineer,pvt_company,180668,private,56
17,MBA,Support,Male,Business Analyst,mnc,98992,private,42
36,B.Sc,Finance,Male,Data Analyst,consultancy,164998,private,57
3,B.Tech,HR,Other,DevOps Engineer,pvt_company,81887,private,31
1,B.Sc,Finance,Male,HR Manager,mnc,115817,private,26
26,B.Sc,Operations,Female,ML Engineer,pvt_company,96633,private,53
25,B.Tech,Support,Female,Software Developer,pvt_company,100218,private,50
13,B.Tech,Support,Male,QA Tester,govt_company,71339,government,38
31,B.Tech,HR,Male,Product Manager,mnc,190038,private,54
27,M.Tech,Finance,Male,DevOps Engineer,consultancy,141426,private,51
28,B.Tech,R&D,Male,Database Admin,pvt_company,150820,private,53
30,B.Tech,Operations,Male,UI/UX Designer,startup,15000,startup,51
22,B.Tech,Sales,Other,System Engineer,pvt_company,124093,private,48
0,MBA,Finance,Female,Product Manager,pvt_company,80081,private,24
1,Diploma,Marketing,Other,Product Manager,pvt_company,78621,private,25
9,B.Tech,Marketing,Male,Database Admin,mnc,121245,private,29
28,M.Sc,Marketing,Male,Project Manager,mnc,179943,private,52
20,B.Tech,Sales,Female,UI/UX Designer,startup,78506,startup,42
3,Diploma,Finance,Male,Database Admin,govt_company,65825,government,27
22,M.Sc,Operations,Male,Product Manager,govt_company,113265,government,46
3,M.Tech,IT,Male,Network Engineer,startup,84921,startup,27
3,M.Tech,Sales,Female,Database Admin,pvt_company,71823,private,29
10,B.Sc,Sales,Male,Business Analyst,mnc,92129,private,31
30,B.Tech,Marketing,Male,Network Engineer,mnc,145021,private,56
6,B.Tech,Marketing,Male,UI/UX Designer,mnc,69748,private,32
23,Diploma,R&D,Female,Software Developer,pvt_company,118313,private,45
12,M.Tech,Marketing,Female,DevOps Engineer,mnc,75487,private,38
25,B.Tech,Marketing,Female,Software Developer,mnc,152695,private,49
8,B.Tech,Operations,Female,Product Manager,pvt_company,138646,private,28
15,B.Sc,Marketing,Female,Network Engineer,pvt_company,96888,private,40
16,M.Sc,R&D,Female,Software Developer,pvt_company,98065,private,36
24,MBA,Finance,Female,Business Analyst,startup,99555,startup,48
11,B.Tech,Finance,Male,Software Developer,startup,97493,startup,36
9,M.Tech,Operations,Female,Business Analyst,govt_company,66059,government,30
13,B.Tech,Finance,Male,ML Engineer,mnc,101988,private,39
11,M.Sc,R&D,Other,QA Tester,mnc,84258,private,37
2,B.Tech,Operations,Other,Software Developer,startup,48337,startup,25
21,B.Tech,Operations,Male,ML Engineer,mnc,110529,private,46
9,B.Sc,Support,Male,Network Engineer,mnc,109443,private,30
33,B.Sc,R&D,Female,Data Analyst,pvt_company,204389,private,55
23,B.Sc,IT,Male,UI/UX Designer,consultancy,81453,private,50
0,M.Tech,R&D,Female,ML Engineer,pvt_company,57845,private,22
13,B.Sc,Operations,Male,DevOps Engineer,consultancy,97912,private,36
30,Diploma,Marketing,Female,UI/UX Designer,pvt_company,104794,private,53
28,B.Sc,Finance,Female,Project Manager,mnc,174804,private,52
26,B.Sc,Sales,Female,Network Engineer,startup,198131,startup,50
5,M.Sc,Operations,Female,Database Admin,govt_company,66274,government,31
3,M.Sc,HR,Male,Software Developer,pvt_company,75879,private,23
0,PhD,IT,Female,System Engineer,pvt_company,62446,private,26
23,B.Tech,Operations,Male,DevOps Engineer,pvt_company,162250,private,48
0,B.Tech,Operations,Male,DevOps Engineer,pvt_company,81246,private,22
24,B.Tech,Support,Female,UI/UX Designer,mnc,165080,private,50
4,M.Tech,Marketing,Male,UI/UX Designer,mnc,68315,private,28
16,B.Sc,R&D,Female,Business Analyst,govt_company,53357,government,42
30,B.Sc,Support,Male,UI/UX Designer,pvt_company,102941,private,53
2,M.Tech,Sales,Male,UI/UX Designer,govt_company,48926,government,22
32,B.Tech,Sales,Female,DevOps Engineer,mnc,198639,private,58
18,M.Tech,Finance,Male,Database Admin,mnc,134293,private,42
0,B.Tech,IT,Other,ML Engineer,mnc,76505,private,22
29,PhD,Sales,Female,QA Tester,pvt_company,99207,private,52
29,PhD,HR,Female,Database Admin,pvt_company,149124,private,53
0,B.Tech,Support,Male,UI/UX Designer,pvt_company,63989,private,24
34,B.Tech,Sales,Female,Business Analyst,govt_company,110392,government,59
15,M.Tech,Finance,Other,Business Analyst,mnc,108780,private,39
15,B.Tech,Support,Male,Software Developer,pvt_company,109662,private,42
32,MBA,Sales,Male,System Engineer,mnc,135633,private,53
0,B.Tech,IT,Male,System Engineer,govt_company,55018,government,21
10,B.Sc,Finance,Male,ML Engineer,consultancy,92140,private,34
27,B.Sc,IT,Female,Database Admin,pvt_company,157900,private,53
31,M.Sc,Finance,Female,Database Admin,startup,88928,startup,52
31,MBA,Sales,Female,UI/UX Designer,pvt_company,122581,private,56
17,B.Tech,Finance,Male,System Engineer,consultancy,114736,private,41
21,MBA,Finance,Male,Business Analyst,startup,106011,startup,46
10,B.Sc,Marketing,Female,ML Engineer,pvt_company,77100,private,35
4,B.Tech,Operations,Male,Data Analyst,mnc,76557,private,25
13,MBA,Marketing,Male,Business Analyst,mnc,106805,private,39
25,B.Tech,R&D,Male,Database Admin,mnc,151627,private,52
17,M.Sc,HR,Male,ML Engineer,pvt_company,95425,private,42
0,M.Sc,Marketing,Male,Product Manager,pvt_company,88050,private,23
10,B.Sc,Operations,Male,Database Admin,mnc,115153,private,38
35,B.Tech,R&D,Female,ML Engineer,startup,58007,startup,59
13,B.Sc,Support,Female,Database Admin,pvt_company,101863,private,35
0,M.Sc,Marketing,Female,HR Manager,govt_company,60978,government,21
29,Unknown,Sales,Male,Product Manager,pvt_company,178609,private,57
23,M.Sc,Support,Male,UI/UX Designer,govt_company,89762,government,49
12,M.Sc,HR,Female,Data Analyst,consultancy,118773,private,36
17,Unknown,Marketing,Female,DevOps Engineer,mnc,132798,private,38
12,B.Sc,Sales,Female,Data Analyst,pvt_company,128248,private,36
3,B.Sc,Finance,Female,Database Admin,pvt_company,87141,private,25
16,MBA,IT,Male,Software Developer,govt_company,75525,government,41
36,MBA,Marketing,Male,UI/UX Designer,pvt_company,125810,private,59
0,Diploma,R&D,Female,QA Tester,pvt_company,52442,private,22
31,B.Sc,Sales,Male,Data Analyst,startup,15000,startup,53
8,B.Tech,Marketing,Female,Data Analyst,startup,93529,startup,35
11,B.Tech,Support,Female,Database Admin,mnc,111744,private,35
34,MBA,HR,Female,Data Analyst,govt_company,128292,government,57
18,MBA,HR,Female,Data Analyst,pvt_company,99388,private,40
24,B.Tech,Sales,Male,Software Developer,mnc,161780,private,48
38,B.Tech,Marketing,Male,ML Engineer,startup,189067,startup,58
18,Unknown,Marketing,Female,Project Manager,startup,137860,startup,42
35,MBA,Operations,Female,System Engineer,startup,145088,startup,55
7,B.Tech,IT,Male,Project Manager,mnc,115856,private,32
32,B.Sc,R&D,Male,Database Admin,startup,94913,startup,58
27,B.Tech,IT,Female,Project Manager,startup,144982,startup,53
13,M.Sc,R&D,Other,HR Manager,startup,136665,startup,37
22,MBA,Sales,Male,QA Tester,pvt_company,92483,private,48
27,Diploma,HR,Female,Software Developer,startup,139005,startup,48
0,B.Tech,Finance,Male,DevOps Engineer,govt_company,61554,government,25
14,MBA,Finance,Male,HR Manager,mnc,157732,private,39
30,B.Tech,Support,Male,Software Developer,pvt_company,119711,private,55
19,B.Sc,IT,Female,ML Engineer,govt_company,72230,government,44
7,B.Tech,Support,Male,Project Manager,mnc,110059,private,27
7,M.Sc,Sales,Male,Software Developer,pvt_company,99594,private,30
33,Diploma,Support,Female,ML Engineer,startup,161790,startup,54
13,M.Sc,IT,Female,QA Tester,govt_company,59878,government,38
1,B.Tech,Sales,Female,Project Manager,mnc,84583,private,27
28,M.Tech,Finance,Male,Data Analyst,startup,64415,startup,51
8,M.Sc,Marketing,Female,Network Engineer,consultancy,93903,private,35
0,B.Sc,Support,Female,Project Manager,govt_company,60862,government,25
13,B.Tech,HR,Female,Business Analyst,govt_company,56860,government,39
29,B.Tech,HR,Male,Data Analyst,startup,168430,startup,53
27,M.Tech,IT,Female,Product Manager,startup,120204,startup,54
19,M.Tech,Finance,Female,ML Engineer,pvt_company,95246,private,42
5,M.Tech,Sales,Male,UI/UX Designer,startup,66024,startup,29
15,B.Tech,Marketing,Female,Data Analyst,startup,159040,startup,37
8,B.Tech,Marketing,Female,UI/UX Designer,mnc,71771,private,35
7,MBA,Operations,Female,UI/UX Designer,pvt_company,79549,private,31
4,B.Tech,Finance,Male,Software Developer,startup,65559,startup,31
27,MBA,HR,Female,Business Analyst,pvt_company,123448,private,53
1,M.Sc,Marketing,Male,Database Admin,govt_company,59200,government,24
16,M.Sc,Sales,Female,Software Developer,pvt_company,106883,private,40
33,B.Tech,Operations,Female,QA Tester,startup,44896,startup,56
1,B.Tech,IT,Female,Network Engineer,govt_company,49947,government,22
18,M.Tech,Sales,Male,Product Manager,consultancy,138145,private,45
31,M.Sc,R&D,Female,Software Developer,govt_company,92755,government,56
17,MBA,Support,Female,UI/UX Designer,govt_company,63621,government,43
34,M.Tech,IT,Male,HR Manager,govt_company,109866,government,55
2,B.Sc,Sales,Female,DevOps Engineer,pvt_company,76405,private,28
16,B.Tech,HR,Female,Project Manager,pvt_company,131601,private,40
11,B.Tech,Support,Female,Software Developer,mnc,99780,private,34
20,B.Tech,R&D,Female,Network Engineer,mnc,91830,private,45
19,M.Tech,Marketing,Female,Project Manager,govt_company,99783,government,43
4,B.Tech,IT,Male,DevOps Engineer,mnc,83338,private,31
18,M.Tech,HR,Male,Software Developer,startup,166067,startup,42
6,Diploma,Finance,Male,Software Developer,startup,103521,startup,34
11,Diploma,HR,Male,Data Analyst,consultancy,122830,private,37
0,MBA,Sales,Female,HR Manager,govt_company,70259,government,22
30,B.Sc,Operations,Male,Data Analyst,consultancy,113136,private,57
10,MBA,R&D,Male,Data Analyst,startup,167248,startup,34
33,B.Tech,Support,Female,Network Engineer,mnc,145635,private,58
1,MBA,Marketing,Male,QA Tester,startup,57311,startup,23
11,MBA,Sales,Male,Data Analyst,startup,24221,startup,35
27,B.Tech,Operations,Female,Data Analyst,pvt_company,162984,private,53
32,MBA,Marketing,Female,UI/UX Designer,pvt_company,121747,private,56
29,Diploma,IT,Male,Database Admin,govt_company,107432,government,51
1,M.Tech,IT,Male,DevOps Engineer,mnc,84101,private,24
25,Diploma,Sales,Male,Network Engineer,mnc,154258,private,48
14,B.Tech,HR,Female,System Engineer,pvt_company,96761,private,37
34,B.Tech,HR,Female,Business Analyst,pvt_company,127785,private,59
7,M.Sc,Support,Female,QA Tester,startup,48118,startup,29
1,B.Tech,Support,Female,HR Manager,pvt_company,87259,private,22
30,B.Tech,Marketing,Male,Data Analyst,pvt_company,159724,private,54
2,B.Sc,Support,Male,QA Tester,pvt_company,51415,private,27
32,B.Sc,Sales,Female,Product Manager,govt_company,112817,government,54
34,MBA,HR,Male,Network Engineer,startup,126382,startup,59
0,Diploma,Operations,Female,Project Manager,pvt_company,89827,private,23
19,B.Sc,R&D,Female,HR Manager,mnc,149422,private,41
7,B.Sc,Sales,Male,Product Manager,pvt_company,115163,private,30
9,B.Sc,Support,Male,ML Engineer,pvt_company,82224,private,31
17,MBA,Support,Female,Business Analyst,startup,78608,startup,37
27,MBA,Operations,Female,HR Manager,mnc,160663,private,53
0,M.Tech,HR,Male,Network Engineer,consultancy,69126,private,22
29,B.Tech,Sales,Female,Database Admin,pvt_company,159589,private,53
0,MBA,Operations,Female,UI/UX Designer,pvt_company,56269,private,21
19,B.Tech,IT,Female,ML Engineer,startup,115916,startup,44
17,B.Sc,IT,Female,UI/UX Designer,pvt_company,114632,private,37
0,M.Sc,IT,Male,Product Manager,mnc,103993,private,22
16,MBA,R&D,Male,System Engineer,consultancy,88027,private,43
10,B.Tech,IT,Female,System Engineer,govt_company,59382,government,30
31,MBA,HR,Female,Software Developer,consultancy,178048,private,57
23,PhD,Sales,Female,Product Manager,pvt_company,140148,private,48
1,M.Sc,Sales,Female,ML Engineer,govt_company,52301,government,24
22,M.Tech,R&D,Male,ML Engineer,startup,37607,startup,48
33,M.Sc,Sales,Male,ML Engineer,govt_company,94494,government,53
20,B.Tech,R&D,Female,Data Analyst,startup,178151,startup,46
0,B.Tech,Sales,Male,Project Manager,startup,106345,startup,24
0,B.Tech,R&D,Male,QA Tester,startup,86559,startup,22
8,B.Tech,Sales,Male,System Engineer,startup,41139,startup,29
24,B.Sc,R&D,Male,ML Engineer,govt_company,77619,government,48
20,B.Tech,Support,Female,Network Engineer,mnc,119174,private,42
0,B.Tech,Support,Male,ML Engineer,mnc,62657,private,22
28,M.Tech,IT,Female,Business Analyst,mnc,99181,private,49
13,B.Sc,R&D,Female,Data Analyst,pvt_company,95608,private,37
6,B.Sc,HR,Female,HR Manager,consultancy,105572,private,33
32,B.Tech,Finance,Male,Database Admin,pvt_company,155774,private,55
18,B.Tech,Marketing,Male,Network Engineer,pvt_company,112889,private,41
34,B.Tech,R&D,Female,Database Admin,consultancy,131458,private,58
6,B.Tech,Support,Female,QA Tester,startup,56056,startup,30
21,B.Tech,HR,Male,Product Manager,pvt_company,120213,private,44
17,B.Sc,HR,Other,ML Engineer,pvt_company,91145,private,42
9,MBA,IT,Male,DevOps Engineer,startup,98056,startup,35
30,B.Tech,Finance,Male,ML Engineer,consultancy,108470,private,51
20,B.Tech,IT,Female,System Engineer,startup,77955,startup,41
30,M.Tech,Finance,Male,ML Engineer,govt_company,123349,government,57
21,MBA,Operations,Male,HR Manager,consultancy,152215,private,44
18,M.Tech,Finance,Male,HR Manager,pvt_company,144729,private,45
21,B.Sc,Operations,Male,Data Analyst,startup,135772,startup,43
31,B.Tech,Operations,Male,Data Analyst,mnc,188135,private,53
19,B.Tech,Operations,Female,Network Engineer,mnc,114193,private,40
2,M.Tech,IT,Male,UI/UX Designer,consultancy,72109,private,25
34,B.Tech,Support,Male,Business Analyst,consultancy,111263,private,59
0,M.Tech,Operations,Male,Business Analyst,startup,30392,startup,22
3,M.Tech,R&D,Male,Software Developer,mnc,96548,private,23
6,M.Sc,IT,Female,QA Tester,govt_company,41254,government,31
22,B.Sc,HR,Male,Network Engineer,startup,130893,startup,49
26,B.Tech,HR,Male,HR Manager,startup,166981,startup,49
19,B.Tech,HR,Female,Network Engineer,govt_company,84997,government,41
7,B.Tech,R&D,Other,System Engineer,pvt_company,86349,private,27
21,Diploma,Support,Male,System Engineer,pvt_company,134837,private,47
22,B.Sc,HR,Male,Business Analyst,pvt_company,70361,private,46
32,B.Tech,Marketing,Male,UI/UX Designer,startup,149979,startup,59
12,B.Tech,Support,Female,Business Analyst,startup,45466,startup,35
12,M.Tech,IT,Female,Network Engineer,pvt_company,111091,private,36
19,M.Sc,IT,Male,ML Engineer,govt_company,72957,government,45
6,B.Tech,Sales,Female,HR Manager,mnc,107009,private,26
33,M.Sc,Marketing,Male,System Engineer,pvt_company,149741,private,56
4,M.Tech,Finance,Female,DevOps Engineer,govt_company,59689,government,25
20,M.Tech,Support,Female,UI/UX Designer,govt_company,87926,government,42
29,B.Tech,HR,Female,Project Manager,startup,163500,startup,56
26,B.Sc,Operations,Female,Project Manager,pvt_company,171988,private,48
8,M.Tech,IT,Female,Product Manager,startup,60163,startup,33
25,MBA,Support,Female,Database Admin,govt_company,91285,government,45
25,B.Sc,Sales,Female,HR Manager,mnc,139313,private,49
0,B.Tech,Sales,Female,HR Manager,govt_company,72130,government,24
9,B.Sc,Finance,Male,Product Manager,startup,102299,startup,33
34,B.Sc,HR,Female,System Engineer,pvt_company,131888,private,56
3,M.Sc,Finance,Male,Data Analyst,startup,69645,startup,27
23,Diploma,Finance,Female,Software Developer,govt_company,74708,government,44
0,B.Tech,Marketing,Male,Software Developer,pvt_company,65225,private,24
1,M.Sc,Marketing,Female,ML Engineer,pvt_company,78391,private,23
29,M.Tech,R&D,Male,Network Engineer,pvt_company,81994,private,51
3,M.Tech,Operations,Female,System Engineer,mnc,67231,private,26
13,B.Tech,Finance,Female,Business Analyst,mnc,76453,private,40
30,Diploma,IT,Female,Project Manager,mnc,140610,private,54
19,M.Sc,Marketing,Male,System Engineer,mnc,146563,private,43
3,B.Tech,Support,Male,Business Analyst,govt_company,42686,government,27
27,B.Tech,Sales,Female,Project Manager,govt_company,131232,government,49
33,B.Sc,Support,Female,Product Manager,mnc,200308,private,57
11,MBA,IT,Male,Software Developer,startup,136125,startup,35
26,B.Tech,IT,Male,Network Engineer,pvt_company,146177,private,50
19,M.Tech,HR,Female,UI/UX Designer,consultancy,107360,private,42
0,M.Sc,Marketing,Male,ML Engineer,mnc,71067,private,23
4,B.Tech,R&D,Female,Database Admin,pvt_company,75074,private,30
25,M.Sc,IT,Female,System Engineer,pvt_company,170369,private,49
18,M.Tech,IT,Female,Product Manager,pvt_company,128020,private,44
0,MBA,Support,Female,Software Developer,pvt_company,78461,private,26
14,B.Tech,Support,Male,Business Analyst,consultancy,84105,private,39
21,M.Sc,Finance,Female,ML Engineer,pvt_company,113690,private,47
0,B.Sc,R&D,Male,Business Analyst,mnc,60764,private,22
9,B.Tech,Support,Female,Database Admin,mnc,111059,private,33
20,MBA,Marketing,Male,Business Analyst,consultancy,100114,private,45
0,B.Tech,Marketing,Female,HR Manager,mnc,103387,private,24
33,B.Tech,IT,Male,Software Developer,mnc,116657,private,59
0,B.Tech,Operations,Male,Database Admin,pvt_company,85420,private,26
14,MBA,Support,Female,System Engineer,pvt_company,95685,private,37
34,B.Tech,Operations,Male,Business Analyst,startup,90754,startup,55
16,B.Tech,Support,Female,UI/UX Designer,mnc,122678,private,42
13,B.Tech,HR,Male,HR Manager,pvt_company,142610,private,36
26,B.Sc,Sales,Male,QA Tester,mnc,117939,private,54
25,M.Tech,HR,Male,Data Analyst,pvt_company,148215,private,49
0,M.Tech,Support,Male,QA Tester,mnc,63935,private,24
2,B.Sc,Finance,Female,Network Engineer,govt_company,46854,government,28
8,MBA,HR,Female,Software Developer,pvt_company,82388,private,30
1,B.Tech,Finance,Male,UI/UX Designer,mnc,73307,private,26
31,MBA,Sales,Male,Network Engineer,pvt_company,152640,private,59
28,B.Tech,Sales,Male,QA Tester,govt_company,82135,government,52
2,B.Tech,IT,Female,System Engineer,startup,21993,startup,25
13,B.Tech,Sales,Male,HR Manager,mnc,136292,private,37
18,B.Sc,Marketing,Female,Database Admin,pvt_company,134724,private,42
